model/FullRankLSTM.onnx,2.8815959039078654,0.2654687550042625,3.2870542076536666,-0.0544542646071533,3.7043691205851443,0.739614583836719,3.0581345558166504,0.22121906280517578,2.13530193567276,0.7496166825294492,0.9104652004473704,0.02094794819866086,0.906589680389353,-3.1436685979758145
model/FullRankLSTM.onnx,2.881159715530191,0.26503256662658803,3.2867090114986404,-0.054799460762179564,3.704082572462974,0.7393280357145486,3.058136463165283,0.2212209701538086,2.134802985191345,0.7491177320480344,0.9104630232194252,0.020945770970715594,0.9075946005593254,-3.1426636778058423
model/FullRankLSTM.onnx,2.9106284202464376,0.29450127134283477,3.303703000446364,-0.03780547181445604,3.7418470560691346,0.7770925193207092,3.0935351848602295,0.2566196918487549,2.1422872662544252,0.7566020131111146,0.907522682480117,0.018005430231407438,0.9256822673422977,-3.12457601102287
model/FullRankLSTM.onnx,2.911500086798162,0.2953729378945593,3.3070355478441087,-0.03447292441671124,3.7406804108464535,0.7759258740980282,3.0926597118377686,0.25574421882629395,2.15235892534256,0.7666736721992493,0.9081800224996304,0.01866277025092078,0.9206529720346648,-3.129605306330503
model/tensor_train/tt_denoiser_rank_80.onnx,2.760176536443718,0.14404938754011498,3.2278559622164282,-0.1136525100443917,3.5464895494095083,0.581735012661083,2.9032835960388184,0.06636810302734375,1.6608086585998536,0.275123405456543,0.8885598947730029,-0.0009573574757066883,1.8510758477514895,-2.1991824306136785
model/tensor_train/tt_denoiser_rank_80.onnx,2.7446417099844114,0.1285145610808085,3.2151828771111517,-0.12632559514966823,3.532265227057753,0.5675106903093274,2.8985040187835693,0.06158852577209473,1.7059423804283143,0.32025712728500366,0.8867308264251308,-0.0027864258235787975,1.7786150681010686,-2.271643210264099
model/tensor_train/tt_denoiser_rank_80.onnx,2.735667167662141,0.11954001875853804,3.2845503912560985,-0.05695808100472144,3.384489490651414,0.41973495390298865,2.9028170108795166,0.06590151786804199,1.6475562930107117,0.2618710398674011,0.9002276782241545,0.010710425975444915,2.4307754008635136,-1.619482877501654
model/tensor_train/tt_denoiser_rank_80.onnx,2.735667167662141,0.11954001875853804,3.2845503912560985,-0.05695808100472144,3.384489490651414,0.41973495390298865,2.9028170108795166,0.06590151786804199,1.6475562930107117,0.2618710398674011,0.9002276782241545,0.010710425975444915,2.4307754008635136,-1.619482877501654
model/tensor_train/tt_denoiser_rank_48.onnx,2.7356014391184713,0.11947429021486844,3.2056406673006927,-0.13586780496012718,3.5363110952286867,0.5715565584802613,2.9058053493499756,0.06888985633850098,1.6519646167755127,0.26627936363220206,0.8906647953582938,0.0011475431095842037,1.8197524981167845,-2.230505780248383
model/tensor_train/tt_denoiser_rank_48.onnx,2.736489785981657,0.12036263707805395,3.175994098976152,-0.165514373284668,3.587701837357251,0.6229473006088257,2.929137706756592,0.09222221374511719,1.6720807194709777,0.2863954663276671,0.8893514090079601,-0.00016584324074953027,1.6947553165252667,-2.355502961839901
model/tensor_train/tt_denoiser_rank_48.onnx,2.7673841679430184,0.15125701903941557,3.3381137342443106,-0.0033947380165093577,3.3901582865144144,0.42540374976598905,2.9078781604766846,0.07096266746520996,1.6136866450309753,0.22800139188766466,0.884760532892727,-0.004756719355982542,2.4403983569170253,-1.6098599214481424
model/tensor_train/tt_denoiser_rank_16.onnx,2.725429065394306,0.1093019164907032,3.0994689065220626,-0.2420395657387573,3.7014491619744367,0.7366946252260114,3.0354251861572266,0.19850969314575195,1.9905826687812804,0.6048974156379698,0.8945325915627962,0.005015339314086598,1.1113875707003307,-2.938870707664837
model/tensor_train/tt_denoiser_rank_16.onnx,2.727317356235812,0.1111902073322093,3.1106599555266223,-0.2308485167341976,3.6893997240857344,0.724645187337309,3.035693645477295,0.1987781524658203,1.9812127590179442,0.5955275058746337,0.8934990027618113,0.003981750513101678,1.1322500543392917,-2.918008224025876
model/tensor_train/tt_denoiser_rank_8.onnx,2.7140805213941266,0.09795337249052372,3.0863157235544953,-0.2551927487063246,3.7134690196811606,0.7487144829327352,3.0520730018615723,0.21515750885009766,1.948486363887787,0.5628011107444764,0.8942373855099109,0.004720133261201354,1.280787926264541,-2.769470352100627
model/tensor_train/tt_denoiser_rank_8.onnx,2.7205493659175417,0.10442221701393883,3.0911516918745408,-0.2503567803862792,3.7207921227437977,0.7560375859953723,3.054974317550659,0.21805882453918457,1.9526748299598693,0.5669895768165587,0.8933769288611464,0.003859676612436802,1.2796389596002027,-2.770619318764965
model/tensor_train/tt_denoiser_rank_8.onnx,2.727575205181375,0.11144805627777199,3.2462816262174408,-0.09522684604337917,3.444656493315809,0.47990195656738344,2.9866952896118164,0.1497797966003418,2.008287799358368,0.6226025462150575,0.898489393272883,0.00897214102417343,1.3062858753803264,-2.7439724029848414
model/tensor_train/tt_denoiser_rank_8.onnx,2.727575205181375,0.11144805627777199,3.2462816262174408,-0.09522684604337917,3.444656493315809,0.47990195656738344,2.9866952896118164,0.1497797966003418,2.008287799358368,0.6226025462150575,0.898489393272883,0.00897214102417343,1.3062858753803264,-2.7439724029848414
model/tensor_train/tt_denoiser_rank_4.onnx,2.6580758954319874,0.04194874652838454,3.064538393688354,-0.2769700785724658,3.6114006596772668,0.6466461229288414,3.013277053833008,0.1763615608215332,1.989447796344757,0.6037625432014464,0.8872500006866642,-0.002267251562045436,1.202927618821331,-2.847330659543837
model/tensor_train/tt_denoiser_rank_4.onnx,2.655494515252306,0.0393673663487033,3.0617564053042448,-0.2797520669565752,3.612205808729823,0.6474512719813976,3.004497528076172,0.16758203506469727,1.9865450978279113,0.6008598446846007,0.8870189197206338,-0.002498332528075742,1.2161044935644485,-2.8341537848007192
model/tensor_train/tt_denoiser_rank_4.onnx,2.7279805500233563,0.11185340111975339,3.2304515367093876,-0.11105693555143237,3.4836434218333787,0.5188888850849533,2.958951234817505,0.12203574180603027,1.9649197220802308,0.5792344689369202,0.8903686706139571,0.0008514183652474916,1.7126828856014868,-2.337575392763681
model/tensor_train/tt_denoiser_rank_2.onnx,2.7014813411563807,0.08535419225277785,3.0850839503951315,-0.2564245218656884,3.677265907860974,0.7125113711125488,3.0095882415771484,0.17267274856567383,1.8276824951171875,0.4419972419738769,0.8840715868685075,-0.0054456653802020805,1.3004089319341579,-2.74984934643101
model/tensor_train/tt_denoiser_rank_2.onnx,2.7020028333990567,0.0858756844954538,3.0743507577475513,-0.26715771451326864,3.6958052848004073,0.7310507480519819,2.998757839202881,0.16184234619140625,1.8298577189445495,0.4441724658012389,0.8812020987350676,-0.008315153513641982,1.2722779427006172,-2.7779803356645507
